"Actions";"Actions"
"Actions";"Actions"
"An error occurred while deleting your role. Please, try again later.";"An error occurred while deleting your role. Please, try again later."
"An error occurred while deleting your role. Please, try again later.";"An error occurred while deleting your role. Please, try again later."
"Code";"Code"
"Code";"Code"
"Create a new role";"Create a new role"
"Create a new role";"Create a new role"
"Delete";"Delete"
"Delete";"Delete"
"Edit";"Edit"
"Edit";"Edit"
"Edit %s role";"Edit %s role"
"Edit %s role";"Edit %s role"
"Id";"Id"
"Id";"Id"
"Label";"Label"
"Label";"Label"
"List of your roles";"List of your roles"
"List of your roles";"List of your roles"
"Role";"Role"
"Role";"Role"
"Search";"Search"
"Search";"Search"
"This role will be the default one for the whole platform.";"This role will be the default one for the whole platform."
"This role will be the default one for the whole platform.";"This role will be the default one for the whole platform."
"You don't have any role yet";"You don't have any role yet"
"You don't have any role yet";"You don't have any role yet"
"Your role has been successfully deleted";"Your role has been successfully deleted"
"Your role has been successfully deleted";"Your role has been successfully deleted"
"Your role has been successfully saved""A request to reset your password has been made to log in to your administration panel.";"Your role has been successfully saved""A request to reset your password has been made to log in to your administration panel."
"Your role has been successfully saved""A request to reset your password has been made to log in to your administration panel.";"Your role has been successfully saved""A request to reset your password has been made to log in to your administration panel."
"Access";"Access"
"Access";"Access"
"Account Role";"Account Role"
"Account Role";"Account Role"
"Account role";"Account role"
"Account role";"Account role"
"Address:";"Address:"
"Address:";"Address:"
"Address 2:";"Address 2:"
"Address 2:";"Address 2:"
"Administrator : full access";"Administrator : full access"
"Administrator : full access";"Administrator : full access"
"Administrator: full access";"Administrator: full access"
"Administrator: full access";"Administrator: full access"
"An error occurred while saving. The country is not valid.";"An error occurred while saving. The country is not valid."
"An error occurred while saving. The country is not valid.";"An error occurred while saving. The country is not valid."
"Application";"Application"
"Application";"Application"
"Application have been duplicated successfully.";"Application have been duplicated successfully."
"Application have been duplicated successfully.";"Application have been duplicated successfully."
"Are you sure you want to delete this application?";"Are you sure you want to delete this application?"
"Are you sure you want to delete this application?";"Are you sure you want to delete this application?"
"Are you sure you want to duplicate this application?";"Are you sure you want to duplicate this application?"
"Are you sure you want to duplicate this application?";"Are you sure you want to duplicate this application?"
"Can add pages";"Can add pages"
"Can add pages";"Can add pages"
"Can generate APK";"Can generate APK"
"Can generate APK";"Can generate APK"
"Can manage guided tour";"Can manage guided tour"
"Can manage guided tour";"Can manage guided tour"
"Change my password";"Change my password"
"Change my password";"Change my password"
"Company:";"Company:"
"Company:";"Company:"
"Confirm your password";"Confirm your password"
"Confirm your password";"Confirm your password"
"Connect to your backoffice to validate this account.";"Connect to your backoffice to validate this account."
"Connect to your backoffice to validate this account.";"Connect to your backoffice to validate this account."
"Create a new application";"Create a new application"
"Create a new application";"Create a new application"
"Create a new user";"Create a new user"
"Create a new user";"Create a new user"
"Created At";"Created At"
"Created At";"Created At"
"Created at %s";"Created at %s"
"Created at %s";"Created at %s"
"Do not hesitate to give us your feedback by sharing your needs:";"Do not hesitate to give us your feedback by sharing your needs:"
